place,placeLabel
http://www.wikidata.org/entity/Q3909921,Q3909921
http://www.wikidata.org/entity/Q3924800,Q3924800
http://www.wikidata.org/entity/Q3939400,Q3939400
http://www.wikidata.org/entity/Q3970951,Q3970951
http://www.wikidata.org/entity/Q3995654,Q3995654
http://www.wikidata.org/entity/Q102615,Marliana
http://www.wikidata.org/entity/Q102780,Serravalle Pistoiese
http://www.wikidata.org/entity/Q18490635,Q18490635
http://www.wikidata.org/entity/Q18490876,Q18490876
http://www.wikidata.org/entity/Q18491029,Q18491029
http://www.wikidata.org/entity/Q18491035,Q18491035
http://www.wikidata.org/entity/Q18491083,Q18491083
http://www.wikidata.org/entity/Q18490783,Castellina
http://www.wikidata.org/entity/Q18490958,La Valle
http://www.wikidata.org/entity/Q18490918,Grati
http://www.wikidata.org/entity/Q18491210,Serra
http://www.wikidata.org/entity/Q18490690,Campiglio
http://www.wikidata.org/entity/Q18490849,Cucciano
http://www.wikidata.org/entity/Q18491292,Ville
http://www.wikidata.org/entity/Q18490627,Alteto
http://www.wikidata.org/entity/Q18490658,Borghetto
http://www.wikidata.org/entity/Q18490691,Campiglione
http://www.wikidata.org/entity/Q18490792,Cecafumo
http://www.wikidata.org/entity/Q18490809,Chiesina
http://www.wikidata.org/entity/Q18490846,Crespole
http://www.wikidata.org/entity/Q18491009,Macchino
http://www.wikidata.org/entity/Q18491017,Marrazzano
http://www.wikidata.org/entity/Q18491054,Nievole
http://www.wikidata.org/entity/Q18491098,Piangrande
http://www.wikidata.org/entity/Q18491202,Sarripoli
http://www.wikidata.org/entity/Q18491231,Stazione Masotti
http://www.wikidata.org/entity/Q18491229,Statigliana
http://www.wikidata.org/entity/Q18491284,Villa di Cireglio
http://www.wikidata.org/entity/Q18490870,Falciano
http://www.wikidata.org/entity/Q18491269,Valenta
http://www.wikidata.org/entity/Q18490953,La Sassa
http://www.wikidata.org/entity/Q18490914,Goraiolo
http://www.wikidata.org/entity/Q18490945,La Magione
http://www.wikidata.org/entity/Q18490964,L'Aiale
http://www.wikidata.org/entity/Q18490969,Lanciole
http://www.wikidata.org/entity/Q18491088,Pian del Meo
http://www.wikidata.org/entity/Q18491152,Pupigliana
http://www.wikidata.org/entity/Q18491161,Renicci
http://www.wikidata.org/entity/Q18491242,Tani
http://www.wikidata.org/entity/Q18490654,Belriguardo
http://www.wikidata.org/entity/Q18490770,Castagno I
http://www.wikidata.org/entity/Q18490631,Arcigliano
http://www.wikidata.org/entity/Q18490707,Capanne di Sopra
http://www.wikidata.org/entity/Q18490748,Case Sermo
http://www.wikidata.org/entity/Q18490868,Fagno
http://www.wikidata.org/entity/Q18491093,Pian di Stazzana
http://www.wikidata.org/entity/Q18491100,Pianigioli
http://www.wikidata.org/entity/Q18491113,Poggio Ponticelli
http://www.wikidata.org/entity/Q18491124,Ponte di Serravalle
http://www.wikidata.org/entity/Q18491235,Stazzana
http://www.wikidata.org/entity/Q18490709,Capanne di Sotto
http://www.wikidata.org/entity/Q18490974,Lanificio
http://www.wikidata.org/entity/Q18491067,Pagliaine
http://www.wikidata.org/entity/Q18491089,Pian dell'Aurora
http://www.wikidata.org/entity/Q18491294,Vincio
http://www.wikidata.org/entity/Q18490715,Casa di Monte
http://www.wikidata.org/entity/Q18490746,Case Poli
http://www.wikidata.org/entity/Q18490907,Giampierone
http://www.wikidata.org/entity/Q18491166,Rio II
http://www.wikidata.org/entity/Q18491168,Rio III
http://www.wikidata.org/entity/Q18491176,Rovaci
http://www.wikidata.org/entity/Q18491252,Torbecchia
http://www.wikidata.org/entity/Q31673459,Le Piaggete
http://www.wikidata.org/entity/Q31673530,Monte Bersano
http://www.wikidata.org/entity/Q606207,Q606207
http://www.wikidata.org/entity/Q1115358,Basilica of Our Lady of Humility
http://www.wikidata.org/entity/Q1148335,Church of Sant' Andrea
http://www.wikidata.org/entity/Q1248729,Brazilian Military Cemetery of Pistoia
http://www.wikidata.org/entity/Q2515743,Q2515743
http://www.wikidata.org/entity/Q2688072,Q2688072
http://www.wikidata.org/entity/Q3632785,Q3632785
http://www.wikidata.org/entity/Q3636817,Q3636817
http://www.wikidata.org/entity/Q3661040,Q3661040
http://www.wikidata.org/entity/Q3667582,Q3667582
http://www.wikidata.org/entity/Q3668278,Q3668278
http://www.wikidata.org/entity/Q3668329,Q3668329
http://www.wikidata.org/entity/Q3668396,Q3668396
http://www.wikidata.org/entity/Q3668526,Q3668526
http://www.wikidata.org/entity/Q3668598,Q3668598
http://www.wikidata.org/entity/Q3669178,Q3669178
http://www.wikidata.org/entity/Q3669272,Q3669272
http://www.wikidata.org/entity/Q3669283,Q3669283
http://www.wikidata.org/entity/Q3669604,Q3669604
http://www.wikidata.org/entity/Q3669691,Q3669691
http://www.wikidata.org/entity/Q3669851,Q3669851
http://www.wikidata.org/entity/Q3670080,Q3670080
http://www.wikidata.org/entity/Q3670793,Q3670793
http://www.wikidata.org/entity/Q3671980,Q3671980
http://www.wikidata.org/entity/Q3672179,Q3672179
http://www.wikidata.org/entity/Q3673083,Q3673083
http://www.wikidata.org/entity/Q3673112,Q3673112
http://www.wikidata.org/entity/Q3673382,Q3673382
http://www.wikidata.org/entity/Q3673389,Q3673389
http://www.wikidata.org/entity/Q3673485,Q3673485
http://www.wikidata.org/entity/Q3673610,Q3673610
http://www.wikidata.org/entity/Q3673713,Q3673713
http://www.wikidata.org/entity/Q3673983,Q3673983
http://www.wikidata.org/entity/Q3674384,Q3674384
http://www.wikidata.org/entity/Q3674392,Q3674392
http://www.wikidata.org/entity/Q3677813,Q3677813
http://www.wikidata.org/entity/Q3719149,Q3719149
http://www.wikidata.org/entity/Q3748713,Q3748713
http://www.wikidata.org/entity/Q3828373,Q3828373
http://www.wikidata.org/entity/Q3828404,Q3828404
http://www.wikidata.org/entity/Q3850796,Q3850796
http://www.wikidata.org/entity/Q3891176,Q3891176
http://www.wikidata.org/entity/Q3891228,Q3891228
http://www.wikidata.org/entity/Q3891440,Q3891440
http://www.wikidata.org/entity/Q3891531,Q3891531
http://www.wikidata.org/entity/Q3902447,Q3902447
http://www.wikidata.org/entity/Q3905827,Q3905827
http://www.wikidata.org/entity/Q3908206,Q3908206
http://www.wikidata.org/entity/Q3929877,Q3929877
http://www.wikidata.org/entity/Q3946848,Q3946848
http://www.wikidata.org/entity/Q3970504,Q3970504
http://www.wikidata.org/entity/Q3971916,Q3971916
http://www.wikidata.org/entity/Q4012676,Q4012676
http://www.wikidata.org/entity/Q4012734,Q4012734
http://www.wikidata.org/entity/Q4012970,Q4012970
http://www.wikidata.org/entity/Q3639612,Biblioteca San Giorgio
http://www.wikidata.org/entity/Q4012675,Villa de' Franceschi
http://www.wikidata.org/entity/Q1115774,San Giovanni Fuoricivitas
http://www.wikidata.org/entity/Q102555,Agliana
http://www.wikidata.org/entity/Q3669572,San Bartolomeo in Pantano
http://www.wikidata.org/entity/Q1115846,Ospedale del Ceppo
http://www.wikidata.org/entity/Q765790,Pistoia railway station
http://www.wikidata.org/entity/Q3967837,Stadio Marcello Melani
http://www.wikidata.org/entity/Q17651439,Q17651439
http://www.wikidata.org/entity/Q18490781,Castelletto
http://www.wikidata.org/entity/Q3671543,"San Paolo, Pistoia"
http://www.wikidata.org/entity/Q3671592,"San Pier Maggiore, Pistoia"
http://www.wikidata.org/entity/Q3674376,"San Domenico, Pistoia"
http://www.wikidata.org/entity/Q18490739,Case Geri
http://www.wikidata.org/entity/Q18490766,Cassarese
http://www.wikidata.org/entity/Q18491104,Piastre
http://www.wikidata.org/entity/Q18490664,Botro
http://www.wikidata.org/entity/Q2557858,Pistoia Cathedral
http://www.wikidata.org/entity/Q20009618,"Biblioteca Fabroniana, Pistoia"
http://www.wikidata.org/entity/Q18490666,Bottaia
http://www.wikidata.org/entity/Q18490927,Il Casale
http://www.wikidata.org/entity/Q18490701,Camporipano
http://www.wikidata.org/entity/Q18490757,Cason dei Giacomelli-La Villa
http://www.wikidata.org/entity/Q18490780,Castel Gargane
http://www.wikidata.org/entity/Q18490980,Le Forri
http://www.wikidata.org/entity/Q30889369,Q30889369
http://www.wikidata.org/entity/Q30889820,Q30889820
http://www.wikidata.org/entity/Q18491298,Vivaio
http://www.wikidata.org/entity/Q16580561,Civic Museum of Pistoia
http://www.wikidata.org/entity/Q31673478,Cesto del Lupo
http://www.wikidata.org/entity/Q31673513,Poggiobello
http://www.wikidata.org/entity/Q18490680,Cacciaia
http://www.wikidata.org/entity/Q18490992,Le Vigne Grandi
http://www.wikidata.org/entity/Q18491274,Via Loreto e Carraiola
http://www.wikidata.org/entity/Q30271460,Fondazione Cassa di Risparmio di Pistoia e Pescia
http://www.wikidata.org/entity/Q21141731,Equestrian statue of Giuseppe Garibaldi
http://www.wikidata.org/entity/Q18490672,Burgianico
http://www.wikidata.org/entity/Q18490819,Cireglio
http://www.wikidata.org/entity/Q31673497,Poggio Castello
http://www.wikidata.org/entity/Q28670170,Liceo classico Niccolò Forteguerr
http://www.wikidata.org/entity/Q42320270,Q42320270
http://www.wikidata.org/entity/Q49280730,Q49280730
http://www.wikidata.org/entity/Q50348733,Q50348733
http://www.wikidata.org/entity/Q16245,Province of Pistoia
http://www.wikidata.org/entity/Q13376,Pistoia
http://www.wikidata.org/entity/Q833267,Q833267
http://www.wikidata.org/entity/Q868752,Q868752
http://www.wikidata.org/entity/Q2293117,Q2293117
http://www.wikidata.org/entity/Q2728660,Q2728660
http://www.wikidata.org/entity/Q3329421,Q3329421
http://www.wikidata.org/entity/Q3622066,Q3622066
http://www.wikidata.org/entity/Q3632859,Q3632859
http://www.wikidata.org/entity/Q3634898,Q3634898
http://www.wikidata.org/entity/Q3642096,Q3642096
http://www.wikidata.org/entity/Q3657289,Q3657289
http://www.wikidata.org/entity/Q3669958,Q3669958
http://www.wikidata.org/entity/Q3670928,Q3670928
http://www.wikidata.org/entity/Q3671326,Q3671326
http://www.wikidata.org/entity/Q3671330,Q3671330
http://www.wikidata.org/entity/Q3671944,Q3671944
http://www.wikidata.org/entity/Q3672062,Q3672062
http://www.wikidata.org/entity/Q3673569,Q3673569
http://www.wikidata.org/entity/Q3674324,Q3674324
http://www.wikidata.org/entity/Q3694603,Q3694603
http://www.wikidata.org/entity/Q3694601,Q3694601
http://www.wikidata.org/entity/Q3773250,Q3773250
http://www.wikidata.org/entity/Q3904601,Q3904601
http://www.wikidata.org/entity/Q3904828,Q3904828
http://www.wikidata.org/entity/Q3904842,Q3904842
http://www.wikidata.org/entity/Q3907048,Q3907048
http://www.wikidata.org/entity/Q3949839,Q3949839
http://www.wikidata.org/entity/Q3969229,Q3969229
http://www.wikidata.org/entity/Q3969284,Q3969284
http://www.wikidata.org/entity/Q3969476,Q3969476
http://www.wikidata.org/entity/Q3970505,Q3970505
http://www.wikidata.org/entity/Q3971233,Q3971233
http://www.wikidata.org/entity/Q3995555,Q3995555
http://www.wikidata.org/entity/Q3603243,Abbey of San Salvatore in Fontana Taona
http://www.wikidata.org/entity/Q3603230,Abbey of San Martino in Campo
http://www.wikidata.org/entity/Q3624429,Artimino
http://www.wikidata.org/entity/Q18487001,Q18487001
http://www.wikidata.org/entity/Q18491282,Q18491282
http://www.wikidata.org/entity/Q18491290,Villanova
http://www.wikidata.org/entity/Q18490641,Baggio
http://www.wikidata.org/entity/Q18491041,Monte
http://www.wikidata.org/entity/Q18487372,San Rocco
http://www.wikidata.org/entity/Q18490697,Campopiano
http://www.wikidata.org/entity/Q18490815,Cignano
http://www.wikidata.org/entity/Q18490862,Dreini
http://www.wikidata.org/entity/Q18491129,Ponzano
http://www.wikidata.org/entity/Q18491405,Stazione
http://www.wikidata.org/entity/Q18490623,Aia Vecchia
http://www.wikidata.org/entity/Q18490837,Corbezzi
http://www.wikidata.org/entity/Q18491267,Valdibrana
http://www.wikidata.org/entity/Q18491288,Villa di Sotto
http://www.wikidata.org/entity/Q18491095,Pianella
http://www.wikidata.org/entity/Q18486571,Camaioni
http://www.wikidata.org/entity/Q3346872,Necropolis of Prato Rosello
http://www.wikidata.org/entity/Q18490768,Cassero
http://www.wikidata.org/entity/Q18490772,Castagno
http://www.wikidata.org/entity/Q18490678,Bussotto-La Torre
http://www.wikidata.org/entity/Q18490813,Ciatti
http://www.wikidata.org/entity/Q18490856,Doccia
http://www.wikidata.org/entity/Q18490916,Gragnella
http://www.wikidata.org/entity/Q18490925,Iano
http://www.wikidata.org/entity/Q18490988,Le Pozze
http://www.wikidata.org/entity/Q18491149,Prombialla
http://www.wikidata.org/entity/Q18491213,Serrantona
http://www.wikidata.org/entity/Q18491276,Via Pratale di Bottegone
http://www.wikidata.org/entity/Q18491415,Verghereto
http://www.wikidata.org/entity/Q24248759,Q24248759
http://www.wikidata.org/entity/Q18490878,Fiano
http://www.wikidata.org/entity/Q18490620,Acqualunga
http://www.wikidata.org/entity/Q18490720,Casa Nuova
http://www.wikidata.org/entity/Q18490801,Cerchiaio
http://www.wikidata.org/entity/Q18490998,Lizzanello
http://www.wikidata.org/entity/Q18491025,Mengarone
http://www.wikidata.org/entity/Q18491126,Ponte Paoli
http://www.wikidata.org/entity/Q18491204,Saturnana
http://www.wikidata.org/entity/Q18491287,Villa di Sopra
http://www.wikidata.org/entity/Q18490717,Casa Lotti
http://www.wikidata.org/entity/Q18490776,Castel dei Gai
http://www.wikidata.org/entity/Q18490941,La Cugna
http://www.wikidata.org/entity/Q18490982,Le Grazie
http://www.wikidata.org/entity/Q18491174,Rotone
http://www.wikidata.org/entity/Q18491289,Villaggio del Signorino
http://www.wikidata.org/entity/Q18490688,Caloria
http://www.wikidata.org/entity/Q31678953,Poggio di Valcapratica
http://www.wikidata.org/entity/Q31678986,Poggio Monzone
http://www.wikidata.org/entity/Q18487268,Ponte di Macinaia
http://www.wikidata.org/entity/Q18490773,Castel Berti
http://www.wikidata.org/entity/Q18490778,Castel dei Milli
http://www.wikidata.org/entity/Q18490864,Fabbiana
http://www.wikidata.org/entity/Q18490904,Germinaia
http://www.wikidata.org/entity/Q18491065,Paccosi
http://www.wikidata.org/entity/Q18491286,Villa di Piteccio
http://www.wikidata.org/entity/Q18490892,Forra al Pitta
http://www.wikidata.org/entity/Q18491007,Lupicciano
http://www.wikidata.org/entity/Q31678969,Monte Cornato
http://www.wikidata.org/entity/Q31673334,Monte Lattai
http://www.wikidata.org/entity/Q31673346,Parmolaio
http://www.wikidata.org/entity/Q733389,Villa Medici
http://www.wikidata.org/entity/Q82869,Signa
http://www.wikidata.org/entity/Q3325667,Q3325667
http://www.wikidata.org/entity/Q3531065,Q3531065
http://www.wikidata.org/entity/Q3634971,Q3634971
http://www.wikidata.org/entity/Q3642164,Q3642164
http://www.wikidata.org/entity/Q3657452,Q3657452
http://www.wikidata.org/entity/Q3657585,Q3657585
http://www.wikidata.org/entity/Q3661614,Q3661614
http://www.wikidata.org/entity/Q3662722,Q3662722
http://www.wikidata.org/entity/Q3662723,Q3662723
http://www.wikidata.org/entity/Q3662901,Q3662901
http://www.wikidata.org/entity/Q3668238,Q3668238
http://www.wikidata.org/entity/Q3668249,Q3668249
http://www.wikidata.org/entity/Q3669800,Q3669800
http://www.wikidata.org/entity/Q3669804,Q3669804
http://www.wikidata.org/entity/Q3670117,Q3670117
http://www.wikidata.org/entity/Q3670333,Q3670333
http://www.wikidata.org/entity/Q3670479,Q3670479
http://www.wikidata.org/entity/Q3670918,Q3670918
http://www.wikidata.org/entity/Q3671344,Q3671344
http://www.wikidata.org/entity/Q3671600,Q3671600
http://www.wikidata.org/entity/Q3671747,Q3671747
http://www.wikidata.org/entity/Q3672507,Q3672507
http://www.wikidata.org/entity/Q3672532,Q3672532
http://www.wikidata.org/entity/Q3672839,Q3672839
http://www.wikidata.org/entity/Q3672997,Q3672997
http://www.wikidata.org/entity/Q3673130,Q3673130
http://www.wikidata.org/entity/Q3673356,Q3673356
http://www.wikidata.org/entity/Q3673549,Q3673549
http://www.wikidata.org/entity/Q3673859,Q3673859
http://www.wikidata.org/entity/Q3674015,Q3674015
http://www.wikidata.org/entity/Q3674316,Q3674316
http://www.wikidata.org/entity/Q3689498,Q3689498
http://www.wikidata.org/entity/Q3803717,Q3803717
http://www.wikidata.org/entity/Q3867270,Q3867270
http://www.wikidata.org/entity/Q3889645,Q3889645
http://www.wikidata.org/entity/Q3890924,Q3890924
http://www.wikidata.org/entity/Q3891330,Q3891330
http://www.wikidata.org/entity/Q3901031,Q3901031
http://www.wikidata.org/entity/Q3904666,Q3904666
http://www.wikidata.org/entity/Q3907010,Q3907010
http://www.wikidata.org/entity/Q3907983,Q3907983
http://www.wikidata.org/entity/Q3909253,Q3909253
http://www.wikidata.org/entity/Q3923990,Q3923990
http://www.wikidata.org/entity/Q3947671,Q3947671
http://www.wikidata.org/entity/Q3948720,Q3948720
http://www.wikidata.org/entity/Q3948965,Q3948965
http://www.wikidata.org/entity/Q3953145,Q3953145
http://www.wikidata.org/entity/Q3953370,Q3953370
http://www.wikidata.org/entity/Q3966432,Q3966432
http://www.wikidata.org/entity/Q3969920,Q3969920
http://www.wikidata.org/entity/Q3971000,Q3971000
http://www.wikidata.org/entity/Q4011764,Q4011764
http://www.wikidata.org/entity/Q4011875,Q4011875
http://www.wikidata.org/entity/Q4012108,Q4012108
http://www.wikidata.org/entity/Q4012249,Q4012249
http://www.wikidata.org/entity/Q4012487,Q4012487
http://www.wikidata.org/entity/Q4012613,Q4012613
http://www.wikidata.org/entity/Q4012707,Q4012707
http://www.wikidata.org/entity/Q4012719,Q4012719
http://www.wikidata.org/entity/Q4013653,Q4013653
http://www.wikidata.org/entity/Q3947634,San Martino
http://www.wikidata.org/entity/Q3949509,Santo Stefano
http://www.wikidata.org/entity/Q3923979,Rectory of Saints Michael and Francis
http://www.wikidata.org/entity/Q3947338,San Giusto
http://www.wikidata.org/entity/Q3671198,San Mauro Church
http://www.wikidata.org/entity/Q3953583,Seano
http://www.wikidata.org/entity/Q734347,San Piero a Ponti
http://www.wikidata.org/entity/Q82751,Lastra a Signa
http://www.wikidata.org/entity/Q742076,"Museum of Still Life (Natura Morta),"
http://www.wikidata.org/entity/Q4012382,Villa Pandolfini
http://www.wikidata.org/entity/Q866291,Bisenzio
http://www.wikidata.org/entity/Q16600252,Q16600252
http://www.wikidata.org/entity/Q18487444,Q18487444
http://www.wikidata.org/entity/Q18487313,Romania
http://www.wikidata.org/entity/Q18491401,Serra
http://www.wikidata.org/entity/Q1407567,Tumulus of Montefortini
http://www.wikidata.org/entity/Q18487404,Sant'Ilario
http://www.wikidata.org/entity/Q18487359,San Mauro
http://www.wikidata.org/entity/Q18491372,Montalbiolo
http://www.wikidata.org/entity/Q18490788,Catena
http://www.wikidata.org/entity/Q3684236,Comeana
http://www.wikidata.org/entity/Q18491309,Bagno
http://www.wikidata.org/entity/Q18487270,Ponte Torto
http://www.wikidata.org/entity/Q18487520,Valico
http://www.wikidata.org/entity/Q18491388,Poggio dei Colli
http://www.wikidata.org/entity/Q18487056,Lecore
http://www.wikidata.org/entity/Q18491392,Santa Cristina in Pilli
http://www.wikidata.org/entity/Q18491390,Ponte A Tigliano
http://www.wikidata.org/entity/Q20009551,Villa Fenzi
http://www.wikidata.org/entity/Q18486986,La Beccheria
http://www.wikidata.org/entity/Q18487003,La Madonnina
http://www.wikidata.org/entity/Q18491353,La Lombarda
http://www.wikidata.org/entity/Q49288097,Q49288097
http://www.wikidata.org/entity/Q49504477,Q49504477
http://www.wikidata.org/entity/Q20385,Carmignano
http://www.wikidata.org/entity/Q50038661,Molteni Farmaceutici (Italy)
http://www.wikidata.org/entity/Q20387,Poggio a Caiano
http://www.wikidata.org/entity/Q742156,Q742156
http://www.wikidata.org/entity/Q650391,Garden of Archimedes
http://www.wikidata.org/entity/Q1775928,Badia a Settimo
http://www.wikidata.org/entity/Q3397715,Q3397715
http://www.wikidata.org/entity/Q3635657,Q3635657
http://www.wikidata.org/entity/Q3657432,Q3657432
http://www.wikidata.org/entity/Q3657685,Q3657685
http://www.wikidata.org/entity/Q3661226,Q3661226
http://www.wikidata.org/entity/Q3661672,Q3661672
http://www.wikidata.org/entity/Q3662926,Q3662926
http://www.wikidata.org/entity/Q3663906,Q3663906
http://www.wikidata.org/entity/Q3664341,Q3664341
http://www.wikidata.org/entity/Q3664794,Q3664794
http://www.wikidata.org/entity/Q3668044,Q3668044
http://www.wikidata.org/entity/Q3668648,Q3668648
http://www.wikidata.org/entity/Q3668724,Q3668724
http://www.wikidata.org/entity/Q3668977,Q3668977
http://www.wikidata.org/entity/Q3669084,Q3669084
http://www.wikidata.org/entity/Q3669135,Q3669135
http://www.wikidata.org/entity/Q3669474,Q3669474
http://www.wikidata.org/entity/Q3669519,Q3669519
http://www.wikidata.org/entity/Q3670693,Q3670693
http://www.wikidata.org/entity/Q3670922,Q3670922
http://www.wikidata.org/entity/Q3670921,Q3670921
http://www.wikidata.org/entity/Q3670960,Q3670960
http://www.wikidata.org/entity/Q3671097,Q3671097
http://www.wikidata.org/entity/Q3671748,Q3671748
http://www.wikidata.org/entity/Q3671839,Q3671839
http://www.wikidata.org/entity/Q3672471,Q3672471
http://www.wikidata.org/entity/Q3672557,Q3672557
http://www.wikidata.org/entity/Q3672995,Q3672995
http://www.wikidata.org/entity/Q3673170,Q3673170
http://www.wikidata.org/entity/Q3673551,Q3673551
http://www.wikidata.org/entity/Q3673573,Q3673573
http://www.wikidata.org/entity/Q3673883,Q3673883
http://www.wikidata.org/entity/Q3674330,Q3674330
http://www.wikidata.org/entity/Q3677322,Q3677322
http://www.wikidata.org/entity/Q3747362,Q3747362
http://www.wikidata.org/entity/Q3803593,Q3803593
http://www.wikidata.org/entity/Q3826915,Q3826915
http://www.wikidata.org/entity/Q3860476,Q3860476
http://www.wikidata.org/entity/Q3868381,Q3868381
http://www.wikidata.org/entity/Q3884519,Q3884519
http://www.wikidata.org/entity/Q3884757,Q3884757
http://www.wikidata.org/entity/Q3884773,Q3884773
http://www.wikidata.org/entity/Q3884855,Q3884855
http://www.wikidata.org/entity/Q3885597,Q3885597
http://www.wikidata.org/entity/Q3889911,Q3889911
http://www.wikidata.org/entity/Q3891075,Q3891075
http://www.wikidata.org/entity/Q3902260,Q3902260
http://www.wikidata.org/entity/Q3902396,Q3902396
http://www.wikidata.org/entity/Q3904628,Q3904628
http://www.wikidata.org/entity/Q3949031,Q3949031
http://www.wikidata.org/entity/Q3949691,Q3949691
http://www.wikidata.org/entity/Q3949773,Q3949773
http://www.wikidata.org/entity/Q3954113,Q3954113
http://www.wikidata.org/entity/Q3970607,Q3970607
http://www.wikidata.org/entity/Q3970786,Q3970786
http://www.wikidata.org/entity/Q3971944,Q3971944
http://www.wikidata.org/entity/Q4011882,Q4011882
http://www.wikidata.org/entity/Q4012141,Q4012141
http://www.wikidata.org/entity/Q4012286,Q4012286
http://www.wikidata.org/entity/Q4012383,Q4012383
http://www.wikidata.org/entity/Q4012638,Q4012638
http://www.wikidata.org/entity/Q3461031,Girdle of Thomas
http://www.wikidata.org/entity/Q3825655,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q3669946,San Fabiano
http://www.wikidata.org/entity/Q3982098,Teatro Politeama
http://www.wikidata.org/entity/Q3879862,New Hospital of St. Giovanni di Dio
http://www.wikidata.org/entity/Q3967831,Stadio Lungobisenzio
http://www.wikidata.org/entity/Q82842,Scandicci
http://www.wikidata.org/entity/Q509406,Roman Catholic Diocese of Prato
http://www.wikidata.org/entity/Q3970613,Prato Centrale railway station
http://www.wikidata.org/entity/Q1236622,Prato Cathedral
http://www.wikidata.org/entity/Q2946179,Centro per l'arte contemporanea Luigi Pecci
http://www.wikidata.org/entity/Q3669891,"San Domenico, Prato"
http://www.wikidata.org/entity/Q3868222,Museum of Mural Painting
http://www.wikidata.org/entity/Q16541664,Q16541664
http://www.wikidata.org/entity/Q18222408,Q18222408
http://www.wikidata.org/entity/Q18222815,Q18222815
http://www.wikidata.org/entity/Q18785401,Q18785401
http://www.wikidata.org/entity/Q18785527,Q18785527
http://www.wikidata.org/entity/Q3672309,"Sant'Agostino, Prato"
http://www.wikidata.org/entity/Q1137501,pulpit of the Prato Cathedral
http://www.wikidata.org/entity/Q3974502,Stories of St. Stephen and St. John the Baptist
http://www.wikidata.org/entity/Q18487272,Pontignale
http://www.wikidata.org/entity/Q18487452,Stilicone
http://www.wikidata.org/entity/Q27096347,Q27096347
http://www.wikidata.org/entity/Q18486963,I Bassi
http://www.wikidata.org/entity/Q3982174,Teatro Studio
http://www.wikidata.org/entity/Q18487097,Mantignano-Ugnano
http://www.wikidata.org/entity/Q30504772,Hilton Florence Metropole
http://www.wikidata.org/entity/Q37166481,Cinema Cristall
http://www.wikidata.org/entity/Q42402742,Q42402742
http://www.wikidata.org/entity/Q37166524,Excelsior Cinema
http://www.wikidata.org/entity/Q37166462,Cinema Corso
http://www.wikidata.org/entity/Q30252844,Polo Universitario Città di Prato
http://www.wikidata.org/entity/Q37166437,Borsi d'Essai
http://www.wikidata.org/entity/Q13377,Prato
http://www.wikidata.org/entity/Q16250,Province of Prato
http://www.wikidata.org/entity/Q1248706,Q1248706
http://www.wikidata.org/entity/Q1949242,Q1949242
http://www.wikidata.org/entity/Q2086981,Q2086981
http://www.wikidata.org/entity/Q2251504,Q2251504
http://www.wikidata.org/entity/Q3639611,Q3639611
http://www.wikidata.org/entity/Q3649566,Q3649566
http://www.wikidata.org/entity/Q3655769,Q3655769
http://www.wikidata.org/entity/Q3663007,Q3663007
http://www.wikidata.org/entity/Q3668401,Q3668401
http://www.wikidata.org/entity/Q3668755,Q3668755
http://www.wikidata.org/entity/Q3669124,Q3669124
http://www.wikidata.org/entity/Q3669312,Q3669312
http://www.wikidata.org/entity/Q3669698,Q3669698
http://www.wikidata.org/entity/Q3670334,Q3670334
http://www.wikidata.org/entity/Q3670641,Q3670641
http://www.wikidata.org/entity/Q3670695,Q3670695
http://www.wikidata.org/entity/Q3670735,Q3670735
http://www.wikidata.org/entity/Q3671104,Q3671104
http://www.wikidata.org/entity/Q3671113,Q3671113
http://www.wikidata.org/entity/Q3671544,Q3671544
http://www.wikidata.org/entity/Q3671587,Q3671587
http://www.wikidata.org/entity/Q3671734,Q3671734
http://www.wikidata.org/entity/Q3671735,Q3671735
http://www.wikidata.org/entity/Q3671738,Q3671738
http://www.wikidata.org/entity/Q3671736,Q3671736
http://www.wikidata.org/entity/Q3672063,Q3672063
http://www.wikidata.org/entity/Q3672462,Q3672462
http://www.wikidata.org/entity/Q3672658,Q3672658
http://www.wikidata.org/entity/Q3672968,Q3672968
http://www.wikidata.org/entity/Q3673195,Q3673195
http://www.wikidata.org/entity/Q3673452,Q3673452
http://www.wikidata.org/entity/Q3673541,Q3673541
http://www.wikidata.org/entity/Q3673546,Q3673546
http://www.wikidata.org/entity/Q3674114,Q3674114
http://www.wikidata.org/entity/Q3674202,Q3674202
http://www.wikidata.org/entity/Q3737491,Q3737491
http://www.wikidata.org/entity/Q3747344,Q3747344
http://www.wikidata.org/entity/Q3748112,Q3748112
http://www.wikidata.org/entity/Q3757533,Q3757533
http://www.wikidata.org/entity/Q3821295,Q3821295
http://www.wikidata.org/entity/Q3860527,Q3860527
http://www.wikidata.org/entity/Q3860571,Q3860571
http://www.wikidata.org/entity/Q3867768,Q3867768
http://www.wikidata.org/entity/Q3868233,Q3868233
http://www.wikidata.org/entity/Q3884510,Q3884510
http://www.wikidata.org/entity/Q3884619,Q3884619
http://www.wikidata.org/entity/Q3884697,Q3884697
http://www.wikidata.org/entity/Q3884786,Q3884786
http://www.wikidata.org/entity/Q3884797,Q3884797
http://www.wikidata.org/entity/Q3902392,Q3902392
http://www.wikidata.org/entity/Q3904819,Q3904819
http://www.wikidata.org/entity/Q3904855,Q3904855
http://www.wikidata.org/entity/Q3909943,Q3909943
